d
Received: d
Kp: 1405.9670
Ki: 1.8046
Kd: 0.0010
timestamp,target,current,error,dT,iTerm,dTerm,KpValue,KiValue,KdValue,output
12501.000,-6.000,-5.727,-0.273,10.000,792.901,-0.001,-38.318,14.309,-0.000,-24.009
12511.000,-6.000,-5.720,-0.280,10.000,790.103,-0.001,-39.333,14.258,-0.000,-25.075
12521.000,-6.000,-5.713,-0.287,10.000,787.231,-0.001,-40.388,14.206,-0.000,-26.182
12531.000,-6.000,-5.706,-0.294,10.000,784.290,-0.001,-41.346,14.153,-0.000,-27.193
12541.000,-6.000,-5.706,-0.294,10.000,781.348,-0.000,-41.363,14.100,-0.000,-27.263
12551.000,-6.000,-5.706,-0.294,10.000,778.405,-0.000,-41.381,14.047,-0.000,-27.333
12561.000,-6.000,-5.706,-0.294,10.000,775.460,-0.000,-41.398,13.994,-0.000,-27.404
12571.000,-6.000,-5.705,-0.295,10.000,772.514,-0.000,-41.415,13.941,-0.000,-27.474
12581.000,-6.000,-5.705,-0.295,10.000,769.568,-0.000,-41.432,13.888,-0.000,-27.544
12591.000,-6.000,-5.705,-0.295,10.000,766.619,-0.000,-41.449,13.834,-0.000,-27.615
12601.000,-6.000,-5.712,-0.288,10.000,763.740,0.001,-40.486,13.782,0.000,-26.703
12611.000,-6.000,-5.712,-0.288,10.000,760.859,-0.000,-40.503,13.730,-0.000,-26.772
12621.000,-6.000,-5.705,-0.295,10.000,757.907,-0.001,-41.501,13.677,-0.000,-27.824
12631.000,-6.000,-5.705,-0.295,10.000,754.958,0.000,-41.470,13.624,0.000,-27.846
12641.000,-6.000,-5.705,-0.295,10.000,752.007,-0.000,-41.487,13.571,-0.000,-27.916
12651.000,-6.000,-5.705,-0.295,10.000,749.055,-0.000,-41.504,13.517,-0.000,-27.987
12661.000,-6.000,-5.705,-0.295,10.000,746.102,-0.000,-41.522,13.464,-0.000,-28.058
12671.000,-6.000,-5.704,-0.296,10.000,743.146,-0.000,-41.556,13.411,-0.000,-28.145
12681.000,-6.000,-5.704,-0.296,10.000,740.189,-0.000,-41.573,13.357,-0.000,-28.216
12691.000,-6.000,-5.704,-0.296,10.000,737.231,-0.000,-41.591,13.304,-0.000,-28.287
12701.000,-6.000,-5.711,-0.289,10.000,734.345,0.001,-40.569,13.252,0.000,-27.317
12711.000,-6.000,-5.711,-0.289,10.000,731.459,-0.000,-40.586,13.200,-0.000,-27.386
12721.000,-6.000,-5.718,-0.282,10.000,728.641,0.001,-39.622,13.149,0.000,-26.473
12731.000,-6.000,-5.718,-0.282,10.000,725.821,-0.000,-39.640,13.098,-0.000,-26.541
12741.000,-6.000,-5.718,-0.282,10.000,723.001,-0.000,-39.657,13.047,-0.000,-26.609
12751.000,-6.000,-5.725,-0.275,10.000,720.249,0.001,-38.693,12.998,0.000,-25.696
12761.000,-6.000,-5.725,-0.275,10.000,717.495,-0.000,-38.711,12.948,-0.000,-25.763
12771.000,-6.000,-5.718,-0.282,10.000,714.674,-0.001,-39.660,12.897,-0.000,-26.763
12781.000,-6.000,-5.718,-0.282,10.000,711.857,0.000,-39.619,12.846,0.000,-26.772
12791.000,-6.000,-5.711,-0.289,10.000,708.968,-0.001,-40.616,12.794,-0.000,-27.822
12801.000,-6.000,-5.704,-0.296,10.000,706.008,-0.001,-41.614,12.741,-0.000,-28.874
12811.000,-6.000,-5.704,-0.296,10.000,703.047,-0.000,-41.632,12.687,-0.000,-28.944
12821.000,-6.000,-5.697,-0.303,10.000,700.015,-0.001,-42.629,12.632,-0.000,-29.997
12831.000,-6.000,-5.697,-0.303,10.000,696.980,-0.000,-42.664,12.578,-0.000,-30.086
12841.000,-6.000,-5.689,-0.311,10.000,693.875,-0.001,-43.662,12.522,-0.000,-31.140
12851.000,-6.000,-5.689,-0.311,10.000,690.768,-0.000,-43.679,12.466,-0.000,-31.213
12861.000,-6.000,-5.689,-0.311,10.000,687.660,-0.000,-43.696,12.410,-0.000,-31.287
12871.000,-6.000,-5.689,-0.311,10.000,684.551,-0.000,-43.713,12.353,-0.000,-31.360
12881.000,-6.000,-5.696,-0.304,10.000,681.515,0.001,-42.690,12.299,0.000,-30.392
12891.000,-6.000,-5.696,-0.304,10.000,678.473,-0.000,-42.767,12.244,-0.000,-30.523
12901.000,-6.000,-5.696,-0.304,10.000,675.434,0.000,-42.725,12.189,0.000,-30.536
12911.000,-6.000,-5.696,-0.304,10.000,672.394,-0.000,-42.742,12.134,-0.000,-30.608
12921.000,-6.000,-5.696,-0.304,10.000,669.353,-0.000,-42.759,12.079,-0.000,-30.680
12931.000,-6.000,-5.696,-0.304,10.000,666.310,-0.000,-42.776,12.024,-0.000,-30.752
12941.000,-6.000,-5.689,-0.311,10.000,663.197,-0.001,-43.774,11.968,-0.000,-31.806
12951.000,-6.000,-5.689,-0.311,10.000,660.082,-0.000,-43.791,11.912,-0.000,-31.879
12961.000,-6.000,-5.682,-0.318,10.000,656.900,-0.001,-44.741,11.854,-0.000,-32.887
12971.000,-6.000,-5.682,-0.318,10.000,653.716,-0.000,-44.759,11.797,-0.000,-32.962
12981.000,-6.000,-5.675,-0.325,10.000,650.466,-0.001,-45.696,11.738,-0.000,-33.958
12991.000,-6.000,-5.675,-0.325,10.000,647.215,-0.000,-45.713,11.680,-0.000,-34.034
13001.000,-6.000,-5.675,-0.325,10.000,643.962,-0.000,-45.731,11.621,-0.000,-34.110
13011.000,-6.000,-5.675,-0.325,10.000,640.708,-0.000,-45.748,11.562,-0.000,-34.185
13021.000,-6.000,-5.674,-0.326,10.000,637.453,-0.000,-45.765,11.503,-0.000,-34.261
13031.000,-6.000,-5.674,-0.326,10.000,634.197,-0.000,-45.782,11.445,-0.000,-34.337
13041.000,-6.000,-5.681,-0.319,10.000,631.009,0.001,-44.819,11.387,0.000,-33.431
13051.000,-6.000,-5.681,-0.319,10.000,627.820,-0.000,-44.836,11.330,-0.000,-33.506
13061.000,-6.000,-5.681,-0.319,10.000,624.630,-0.000,-44.853,11.272,-0.000,-33.581
13071.000,-6.000,-5.688,-0.312,10.000,621.513,0.001,-43.829,11.216,0.000,-32.613
13081.000,-6.000,-5.688,-0.312,10.000,618.394,-0.000,-43.846,11.160,-0.000,-32.686
13091.000,-6.000,-5.688,-0.312,10.000,615.274,-0.000,-43.863,11.103,-0.000,-32.760
13101.000,-6.000,-5.681,-0.319,10.000,612.084,-0.001,-44.861,11.046,-0.000,-33.815
13111.000,-6.000,-5.681,-0.319,10.000,608.892,-0.000,-44.878,10.988,-0.000,-33.890
13121.000,-6.000,-5.674,-0.326,10.000,605.629,-0.001,-45.876,10.929,-0.000,-34.947
13131.000,-6.000,-5.674,-0.326,10.000,602.365,-0.000,-45.893,10.870,-0.000,-35.023
13141.000,-6.000,-5.667,-0.333,10.000,599.033,-0.001,-46.843,10.810,-0.000,-36.033
13151.000,-6.000,-5.667,-0.333,10.000,595.700,-0.000,-46.860,10.750,-0.000,-36.110
13161.000,-6.000,-5.660,-0.340,10.000,592.296,-0.001,-47.858,10.689,-0.000,-37.169
13171.000,-6.000,-5.659,-0.341,10.000,588.890,-0.000,-47.892,10.627,-0.000,-37.265
13181.000,-6.000,-5.660,-0.340,10.000,585.486,0.000,-47.848,10.566,0.000,-37.282
13191.000,-6.000,-5.660,-0.340,10.000,582.082,-0.000,-47.865,10.504,-0.000,-37.361
13201.000,-6.000,-5.659,-0.341,10.000,578.676,-0.000,-47.882,10.443,-0.000,-37.439
13211.000,-6.000,-5.666,-0.334,10.000,575.339,0.001,-46.919,10.383,0.000,-36.536
13221.000,-6.000,-5.666,-0.334,10.000,572.001,-0.000,-46.936,10.322,-0.000,-36.614
13231.000,-6.000,-5.666,-0.334,10.000,568.661,-0.000,-46.953,10.262,-0.000,-36.691
13241.000,-6.000,-5.666,-0.334,10.000,565.320,-0.000,-46.970,10.202,-0.000,-36.769
13251.000,-6.000,-5.666,-0.334,10.000,561.983,0.000,-46.926,10.142,0.000,-36.784
13261.000,-6.000,-5.666,-0.334,10.000,558.644,-0.000,-46.943,10.081,-0.000,-36.862
13271.000,-6.000,-5.666,-0.334,10.000,555.304,-0.000,-46.960,10.021,-0.000,-36.939
13281.000,-6.000,-5.666,-0.334,10.000,551.963,-0.000,-46.977,9.961,-0.000,-37.016
13291.000,-6.000,-5.659,-0.341,10.000,548.554,-0.001,-47.927,9.899,-0.000,-38.028
13301.000,-6.000,-5.659,-0.341,10.000,545.144,-0.000,-47.944,9.838,-0.000,-38.107
13311.000,-6.000,-5.652,-0.348,10.000,541.663,-0.001,-48.942,9.775,-0.000,-39.167
13321.000,-6.000,-5.652,-0.348,10.000,538.179,-0.000,-48.976,9.712,-0.000,-39.264
13331.000,-6.000,-5.652,-0.348,10.000,534.695,-0.000,-48.993,9.649,-0.000,-39.344
13341.000,-6.000,-5.651,-0.349,10.000,531.209,-0.000,-49.011,9.586,-0.000,-39.424
13351.000,-6.000,-5.651,-0.349,10.000,527.722,-0.000,-49.028,9.523,-0.000,-39.505
13361.000,-6.000,-5.651,-0.349,10.000,524.233,-0.000,-49.045,9.460,-0.000,-39.585
13371.000,-6.000,-5.651,-0.349,10.000,520.744,-0.000,-49.062,9.397,-0.000,-39.665
13381.000,-6.000,-5.651,-0.349,10.000,517.253,-0.000,-49.079,9.334,-0.000,-39.745
13391.000,-6.000,-5.658,-0.342,10.000,513.831,0.001,-48.116,9.273,0.000,-38.844
13401.000,-6.000,-5.658,-0.342,10.000,510.412,0.000,-48.070,9.211,0.000,-38.860
13411.000,-6.000,-5.658,-0.342,10.000,506.991,-0.000,-48.088,9.149,-0.000,-38.938
13421.000,-6.000,-5.658,-0.342,10.000,503.570,-0.000,-48.105,9.087,-0.000,-39.017
13431.000,-6.000,-5.658,-0.342,10.000,500.147,-0.000,-48.122,9.026,-0.000,-39.096
13441.000,-6.000,-5.658,-0.342,10.000,496.727,0.000,-48.092,8.964,0.000,-39.128
13451.000,-6.000,-5.658,-0.342,10.000,493.305,-0.000,-48.109,8.902,-0.000,-39.207
13461.000,-6.000,-5.658,-0.342,10.000,489.882,-0.000,-48.126,8.840,-0.000,-39.286
13471.000,-6.000,-5.658,-0.342,10.000,486.458,-0.000,-48.143,8.779,-0.000,-39.365
13481.000,-6.000,-5.650,-0.350,10.000,482.963,-0.001,-49.141,8.716,-0.000,-40.425
13491.000,-6.000,-5.650,-0.350,10.000,479.466,-0.000,-49.158,8.652,-0.000,-40.505
13501.000,-6.000,-5.643,-0.357,10.000,475.899,-0.001,-50.156,8.588,-0.000,-41.568
13511.000,-6.000,-5.643,-0.357,10.000,472.330,-0.000,-50.173,8.524,-0.000,-41.649
13522.000,-6.000,-5.643,-0.357,11.000,468.404,-0.000,-50.190,8.453,-0.000,-41.737
13531.000,-6.000,-5.650,-0.350,9.000,465.252,0.001,-49.227,8.396,0.000,-40.831
13541.000,-6.000,-5.650,-0.350,10.000,461.750,-0.000,-49.244,8.333,-0.000,-40.911
13552.000,-6.000,-5.650,-0.350,11.000,457.894,-0.000,-49.278,8.263,-0.000,-41.015
13561.000,-6.000,-5.649,-0.351,9.000,454.739,-0.000,-49.296,8.206,-0.000,-41.089
13571.000,-6.000,-5.649,-0.351,10.000,451.233,0.000,-49.296,8.143,0.000,-41.153
13581.000,-6.000,-5.649,-0.351,10.000,447.724,-0.000,-49.330,8.080,-0.000,-41.251
13591.000,-6.000,-5.649,-0.351,10.000,444.214,-0.000,-49.347,8.016,-0.000,-41.331
13602.000,-6.000,-5.650,-0.350,11.000,440.361,0.000,-49.253,7.947,0.000,-41.306
13612.000,-6.000,-5.650,-0.350,10.000,436.856,-0.000,-49.270,7.884,-0.000,-41.387
13622.000,-6.000,-5.649,-0.351,10.000,433.346,-0.000,-49.352,7.820,-0.000,-41.532
13632.000,-6.000,-5.649,-0.351,10.000,429.835,-0.000,-49.369,7.757,-0.000,-41.612
13642.000,-6.000,-5.642,-0.358,10.000,426.257,-0.001,-50.302,7.692,-0.000,-42.610
13652.000,-6.000,-5.642,-0.358,10.000,422.678,-0.000,-50.320,7.628,-0.000,-42.692
13662.000,-6.000,-5.642,-0.358,10.000,419.098,-0.000,-50.337,7.563,-0.000,-42.774
13672.000,-6.000,-5.642,-0.358,10.000,415.516,-0.000,-50.354,7.498,-0.000,-42.856
13682.000,-6.000,-5.642,-0.358,10.000,411.934,-0.000,-50.371,7.434,-0.000,-42.938
13692.000,-6.000,-5.642,-0.358,10.000,408.350,-0.000,-50.389,7.369,-0.000,-43.020
13702.000,-6.000,-5.641,-0.359,10.000,404.765,-0.000,-50.406,7.304,-0.000,-43.101
13712.000,-6.000,-5.641,-0.359,10.000,401.178,-0.000,-50.423,7.240,-0.000,-43.184
13722.000,-6.000,-5.648,-0.352,10.000,397.660,0.001,-49.460,7.176,0.000,-42.284
13732.000,-6.000,-5.648,-0.352,10.000,394.141,-0.000,-49.477,7.113,-0.000,-42.365
13742.000,-6.000,-5.648,-0.352,10.000,390.624,0.000,-49.447,7.049,0.000,-42.398
13752.000,-6.000,-5.649,-0.351,10.000,387.111,0.000,-49.399,6.986,0.000,-42.414
13762.000,-6.000,-5.649,-0.351,10.000,383.596,-0.000,-49.417,6.922,-0.000,-42.494
13772.000,-6.000,-5.648,-0.352,10.000,380.080,-0.000,-49.434,6.859,-0.000,-42.575
13782.000,-6.000,-5.648,-0.352,10.000,376.563,-0.000,-49.451,6.795,-0.000,-42.656
13792.000,-6.000,-5.641,-0.359,10.000,372.974,-0.001,-50.449,6.731,-0.000,-43.718
13802.000,-6.000,-5.641,-0.359,10.000,369.384,-0.000,-50.483,6.666,-0.000,-43.817
13812.000,-6.000,-5.641,-0.359,10.000,365.792,-0.000,-50.501,6.601,-0.000,-43.900
13822.000,-6.000,-5.634,-0.366,10.000,362.129,-0.001,-51.498,6.535,-0.000,-44.963
13832.000,-6.000,-5.634,-0.366,10.000,358.465,-0.000,-51.515,6.469,-0.000,-45.047
13842.000,-6.000,-5.633,-0.367,10.000,354.800,-0.000,-51.533,6.403,-0.000,-45.130
13852.000,-6.000,-5.633,-0.367,10.000,351.133,-0.000,-51.550,6.337,-0.000,-45.213
13862.000,-6.000,-5.633,-0.367,10.000,347.466,-0.000,-51.567,6.270,-0.000,-45.297
13872.000,-6.000,-5.633,-0.367,10.000,343.797,-0.000,-51.585,6.204,-0.000,-45.380
13882.000,-6.000,-5.633,-0.367,10.000,340.126,-0.000,-51.602,6.138,-0.000,-45.464
13892.000,-6.000,-5.633,-0.367,10.000,336.458,0.000,-51.572,6.072,0.000,-45.500
13902.000,-6.000,-5.640,-0.360,10.000,332.859,0.001,-50.609,6.007,0.000,-44.602
13912.000,-6.000,-5.640,-0.360,10.000,329.258,-0.000,-50.626,5.942,-0.000,-44.684
13922.000,-6.000,-5.640,-0.360,10.000,325.661,0.000,-50.578,5.877,0.000,-44.701
13932.000,-6.000,-5.640,-0.360,10.000,322.062,-0.000,-50.595,5.812,-0.000,-44.783
13942.000,-6.000,-5.640,-0.360,10.000,318.462,-0.000,-50.612,5.747,-0.000,-44.865
13952.000,-6.000,-5.640,-0.360,10.000,314.861,-0.000,-50.629,5.682,-0.000,-44.947
13962.000,-6.000,-5.639,-0.361,10.000,311.254,-0.000,-50.713,5.617,-0.000,-45.096
13972.000,-6.000,-5.633,-0.367,10.000,307.581,-0.001,-51.644,5.551,-0.000,-46.094
13982.000,-6.000,-5.632,-0.368,10.000,303.905,-0.000,-51.679,5.484,-0.000,-46.195
13992.000,-6.000,-5.632,-0.368,10.000,300.228,-0.000,-51.696,5.418,-0.000,-46.278
14002.000,-6.000,-5.632,-0.368,10.000,296.550,-0.000,-51.713,5.352,-0.000,-46.362
14012.000,-6.000,-5.632,-0.368,10.000,292.871,-0.000,-51.731,5.285,-0.000,-46.446
14022.000,-6.000,-5.632,-0.368,10.000,289.190,-0.000,-51.748,5.219,-0.000,-46.529
14032.000,-6.000,-5.632,-0.368,10.000,285.509,-0.000,-51.765,5.152,-0.000,-46.613
14042.000,-6.000,-5.632,-0.368,10.000,281.829,0.000,-51.735,5.086,0.000,-46.650
14052.000,-6.000,-5.632,-0.368,10.000,278.148,-0.000,-51.753,5.019,-0.000,-46.733
14062.000,-6.000,-5.632,-0.368,10.000,274.466,-0.000,-51.770,4.953,-0.000,-46.817
14072.000,-6.000,-5.632,-0.368,10.000,270.787,0.000,-51.720,4.887,0.000,-46.834
14082.000,-6.000,-5.632,-0.368,10.000,267.107,-0.000,-51.738,4.820,-0.000,-46.917
14092.000,-6.000,-5.632,-0.368,10.000,263.426,-0.000,-51.755,4.754,-0.000,-47.001
14102.000,-6.000,-5.632,-0.368,10.000,259.744,-0.000,-51.772,4.687,-0.000,-47.085
14112.000,-6.000,-5.632,-0.368,10.000,256.060,-0.000,-51.790,4.621,-0.000,-47.169
14122.000,-6.000,-5.632,-0.368,10.000,252.375,-0.000,-51.807,4.554,-0.000,-47.253
14132.000,-6.000,-5.631,-0.369,10.000,248.689,-0.000,-51.824,4.488,-0.000,-47.336
14142.000,-6.000,-5.631,-0.369,10.000,245.002,-0.000,-51.842,4.421,-0.000,-47.420
14152.000,-6.000,-5.624,-0.376,10.000,241.244,-0.001,-52.839,4.353,-0.000,-48.486
14162.000,-6.000,-5.625,-0.375,10.000,237.489,0.000,-52.789,4.286,0.000,-48.503
14172.000,-6.000,-5.624,-0.376,10.000,233.733,-0.000,-52.806,4.218,-0.000,-48.588
14182.000,-6.000,-5.625,-0.375,10.000,229.980,0.000,-52.776,4.150,0.000,-48.626
14192.000,-6.000,-5.625,-0.375,10.000,226.225,-0.000,-52.793,4.082,-0.000,-48.711
14202.000,-6.000,-5.624,-0.376,10.000,222.469,-0.000,-52.811,4.015,-0.000,-48.796
14212.000,-6.000,-5.625,-0.375,10.000,218.716,0.000,-52.760,3.947,0.000,-48.813
14222.000,-6.000,-5.631,-0.369,10.000,215.031,0.001,-51.814,3.880,0.000,-47.934
14232.000,-6.000,-5.631,-0.369,10.000,211.344,-0.000,-51.832,3.814,-0.000,-48.018
14242.000,-6.000,-5.631,-0.369,10.000,207.656,-0.000,-51.849,3.747,-0.000,-48.102
14252.000,-6.000,-5.632,-0.368,10.000,203.972,0.000,-51.798,3.681,0.000,-48.117
14262.000,-6.000,-5.631,-0.369,10.000,200.282,-0.000,-51.884,3.614,-0.000,-48.269
14272.000,-6.000,-5.631,-0.369,10.000,196.595,0.000,-51.833,3.548,0.000,-48.285
14282.000,-6.000,-5.631,-0.369,10.000,192.903,-0.000,-51.918,3.481,-0.000,-48.437
14292.000,-6.000,-5.638,-0.362,10.000,189.278,0.001,-50.955,3.416,0.000,-47.540
14302.000,-6.000,-5.630,-0.370,10.000,185.583,-0.001,-51.953,3.349,-0.000,-48.604
14312.000,-6.000,-5.631,-0.369,10.000,181.890,0.000,-51.923,3.282,0.000,-48.640
14322.000,-6.000,-5.631,-0.369,10.000,178.201,0.000,-51.872,3.216,0.000,-48.656
14332.000,-6.000,-5.624,-0.376,10.000,174.440,-0.001,-52.869,3.148,-0.000,-49.721
14342.000,-6.000,-5.623,-0.377,10.000,170.674,-0.000,-52.955,3.080,-0.000,-49.875
14352.000,-6.000,-5.624,-0.376,10.000,166.911,0.000,-52.904,3.012,0.000,-49.891
14362.000,-6.000,-5.624,-0.376,10.000,163.147,-0.000,-52.921,2.944,-0.000,-49.977
14372.000,-6.000,-5.623,-0.377,10.000,159.381,-0.000,-52.955,2.876,-0.000,-50.079
14382.000,-6.000,-5.630,-0.370,10.000,155.683,0.001,-51.993,2.809,0.000,-49.183
14392.000,-6.000,-5.630,-0.370,10.000,151.985,0.000,-51.993,2.743,0.000,-49.250
14402.000,-6.000,-5.630,-0.370,10.000,148.284,-0.000,-52.027,2.676,-0.000,-49.351
14412.000,-6.000,-5.630,-0.370,10.000,144.583,-0.000,-52.045,2.609,-0.000,-49.435
14422.000,-6.000,-5.630,-0.370,10.000,140.880,-0.000,-52.062,2.542,-0.000,-49.520
14432.000,-6.000,-5.637,-0.363,10.000,137.245,0.001,-51.099,2.477,0.000,-48.623
14442.000,-6.000,-5.630,-0.370,10.000,133.543,-0.001,-52.049,2.410,-0.000,-49.639
14452.000,-6.000,-5.630,-0.370,10.000,129.845,0.000,-51.997,2.343,0.000,-49.654
14462.000,-6.000,-5.630,-0.370,10.000,126.145,-0.000,-52.014,2.276,-0.000,-49.738
14472.000,-6.000,-5.630,-0.370,10.000,122.444,-0.000,-52.032,2.210,-0.000,-49.822
14482.000,-6.000,-5.630,-0.370,10.000,118.742,-0.000,-52.049,2.143,-0.000,-49.906
14492.000,-6.000,-5.630,-0.370,10.000,115.039,-0.000,-52.066,2.076,-0.000,-49.990
14502.000,-6.000,-5.630,-0.370,10.000,111.335,-0.000,-52.084,2.009,-0.000,-50.075
14512.000,-6.000,-5.629,-0.371,10.000,107.629,-0.000,-52.101,1.942,-0.000,-50.159
14522.000,-6.000,-5.629,-0.371,10.000,103.922,-0.000,-52.118,1.875,-0.000,-50.243
14532.000,-6.000,-5.629,-0.371,10.000,100.214,-0.000,-52.136,1.808,-0.000,-50.327
14542.000,-6.000,-5.629,-0.371,10.000,96.504,-0.000,-52.153,1.742,-0.000,-50.412
14552.000,-6.000,-5.636,-0.364,10.000,92.869,0.001,-51.120,1.676,0.000,-49.444
